,file,start_time,end_time,Cheer,A,Check,B,K,C,Chits,D,J,G,E
290,/mnt/class_data/Shelby/One_Minute_Audio/SL49_Trial_2_trim.WAV,30.0,33.0,False,0,False,False,False,0,False,1,False,False,0
291,/mnt/class_data/Shelby/One_Minute_Audio/SL49_Trial_2_trim.WAV,33.0,36.0,False,0,False,False,False,0,False,1,False,False,0
292,/mnt/class_data/Shelby/One_Minute_Audio/SL49_Trial_2_trim.WAV,36.0,39.0,False,0,True,False,False,0,False,1,False,False,0
293,/mnt/class_data/Shelby/One_Minute_Audio/SL49_Trial_2_trim.WAV,39.0,42.0,False,0,False,False,False,0,False,0,False,False,0
294,/mnt/class_data/Shelby/One_Minute_Audio/SL49_Trial_2_trim.WAV,42.0,45.0,False,0,False,False,False,0,False,1,False,False,0
295,/mnt/class_data/Shelby/One_Minute_Audio/SL49_Trial_2_trim.WAV,45.0,48.0,False,0,False,False,False,0,False,1,False,False,0
296,/mnt/class_data/Shelby/One_Minute_Audio/SL49_Trial_2_trim.WAV,48.0,51.0,False,0,False,False,False,0,False,1,False,False,0
297,/mnt/class_data/Shelby/One_Minute_Audio/SL49_Trial_2_trim.WAV,51.0,54.0,False,0,False,False,False,0,False,1,False,False,0
298,/mnt/class_data/Shelby/One_Minute_Audio/SL49_Trial_2_trim.WAV,54.0,57.0,True,0,False,False,False,0,False,1,False,False,0
299,/mnt/class_data/Shelby/One_Minute_Audio/SL49_Trial_2_trim.WAV,57.0,60.0,False,0,False,False,False,1,False,1,False,False,0
300,/mnt/class_data/Shelby/One_Minute_Audio/SL38_Trial_3_trim.WAV,0.0,3.0,True,0,True,False,False,0,False,0,False,False,0
301,/mnt/class_data/Shelby/One_Minute_Audio/SL38_Trial_3_trim.WAV,3.0,6.0,True,0,False,False,False,0,False,0,False,False,0
302,/mnt/class_data/Shelby/One_Minute_Audio/SL38_Trial_3_trim.WAV,6.0,9.0,True,0,False,False,False,0,False,0,False,False,0
303,/mnt/class_data/Shelby/One_Minute_Audio/SL38_Trial_3_trim.WAV,9.0,12.0,True,0,True,False,False,0,False,0,False,False,0
304,/mnt/class_data/Shelby/One_Minute_Audio/SL38_Trial_3_trim.WAV,12.0,15.0,True,0,True,False,False,0,False,0,False,False,0
305,/mnt/class_data/Shelby/One_Minute_Audio/SL38_Trial_3_trim.WAV,15.0,18.0,True,0,False,False,False,0,False,0,False,False,0
306,/mnt/class_data/Shelby/One_Minute_Audio/SL38_Trial_3_trim.WAV,18.0,21.0,False,0,True,False,False,0,False,0,False,False,0
307,/mnt/class_data/Shelby/One_Minute_Audio/SL38_Trial_3_trim.WAV,21.0,24.0,False,0,True,False,False,0,False,0,False,False,0
308,/mnt/class_data/Shelby/One_Minute_Audio/SL38_Trial_3_trim.WAV,24.0,27.0,True,0,False,False,False,0,False,0,False,False,0
309,/mnt/class_data/Shelby/One_Minute_Audio/SL38_Trial_3_trim.WAV,27.0,30.0,True,0,True,False,False,0,False,0,False,False,0
310,/mnt/class_data/Shelby/One_Minute_Audio/SL38_Trial_3_trim.WAV,30.0,33.0,False,0,True,False,False,0,False,0,False,False,0
311,/mnt/class_data/Shelby/One_Minute_Audio/SL38_Trial_3_trim.WAV,33.0,36.0,True,0,True,False,False,0,False,0,False,False,0
312,/mnt/class_data/Shelby/One_Minute_Audio/SL38_Trial_3_trim.WAV,36.0,39.0,True,0,True,False,False,0,False,0,False,False,0
313,/mnt/class_data/Shelby/One_Minute_Audio/SL38_Trial_3_trim.WAV,39.0,42.0,False,0,True,False,False,0,False,0,False,False,0
314,/mnt/class_data/Shelby/One_Minute_Audio/SL38_Trial_3_trim.WAV,42.0,45.0,True,0,True,False,False,0,False,0,False,False,0
315,/mnt/class_data/Shelby/One_Minute_Audio/SL38_Trial_3_trim.WAV,45.0,48.0,True,0,True,False,False,0,False,0,False,False,0
316,/mnt/class_data/Shelby/One_Minute_Audio/SL38_Trial_3_trim.WAV,48.0,51.0,True,0,True,False,False,0,False,0,False,False,0
317,/mnt/class_data/Shelby/One_Minute_Audio/SL38_Trial_3_trim.WAV,51.0,54.0,True,0,True,False,False,0,False,0,False,False,0
318,/mnt/class_data/Shelby/One_Minute_Audio/SL38_Trial_3_trim.WAV,54.0,57.0,True,0,True,False,False,0,False,0,False,False,0
319,/mnt/class_data/Shelby/One_Minute_Audio/SL38_Trial_3_trim.WAV,57.0,60.0,False,0,True,False,False,0,False,0,False,False,0
340,/mnt/class_data/Shelby/One_Minute_Audio/AZ13_Trial_2_trim.WAV,0.0,3.0,False,0,True,False,False,0,False,0,False,False,0
341,/mnt/class_data/Shelby/One_Minute_Audio/AZ13_Trial_2_trim.WAV,3.0,6.0,False,0,True,False,False,0,False,0,False,False,0
342,/mnt/class_data/Shelby/One_Minute_Audio/AZ13_Trial_2_trim.WAV,6.0,9.0,False,0,True,False,False,0,False,0,False,False,0
343,/mnt/class_data/Shelby/One_Minute_Audio/AZ13_Trial_2_trim.WAV,9.0,12.0,False,0,True,False,False,0,False,0,False,False,0
344,/mnt/class_data/Shelby/One_Minute_Audio/AZ13_Trial_2_trim.WAV,12.0,15.0,False,0,True,False,False,0,False,0,False,False,0
345,/mnt/class_data/Shelby/One_Minute_Audio/AZ13_Trial_2_trim.WAV,15.0,18.0,False,0,True,False,False,0,False,0,False,False,0
346,/mnt/class_data/Shelby/One_Minute_Audio/AZ13_Trial_2_trim.WAV,18.0,21.0,False,0,True,False,False,0,False,0,False,False,0
347,/mnt/class_data/Shelby/One_Minute_Audio/AZ13_Trial_2_trim.WAV,21.0,24.0,False,0,True,False,False,0,False,0,False,False,0
348,/mnt/class_data/Shelby/One_Minute_Audio/AZ13_Trial_2_trim.WAV,24.0,27.0,False,0,False,False,False,0,False,0,False,False,0
349,/mnt/class_data/Shelby/One_Minute_Audio/AZ13_Trial_2_trim.WAV,27.0,30.0,False,0,True,False,False,0,False,0,False,False,0
350,/mnt/class_data/Shelby/One_Minute_Audio/AZ13_Trial_2_trim.WAV,30.0,33.0,False,0,True,False,False,0,True,0,False,False,0
351,/mnt/class_data/Shelby/One_Minute_Audio/AZ13_Trial_2_trim.WAV,33.0,36.0,False,0,True,False,False,0,False,0,False,False,0
352,/mnt/class_data/Shelby/One_Minute_Audio/AZ13_Trial_2_trim.WAV,36.0,39.0,False,0,True,False,False,0,False,0,False,False,0
353,/mnt/class_data/Shelby/One_Minute_Audio/AZ13_Trial_2_trim.WAV,39.0,42.0,False,0,True,False,False,0,False,0,False,False,0
354,/mnt/class_data/Shelby/One_Minute_Audio/AZ13_Trial_2_trim.WAV,42.0,45.0,False,0,True,False,False,0,False,0,False,False,0
355,/mnt/class_data/Shelby/One_Minute_Audio/AZ13_Trial_2_trim.WAV,45.0,48.0,False,0,True,False,False,0,False,0,False,False,0
356,/mnt/class_data/Shelby/One_Minute_Audio/AZ13_Trial_2_trim.WAV,48.0,51.0,False,0,True,False,False,0,False,0,False,False,0
357,/mnt/class_data/Shelby/One_Minute_Audio/AZ13_Trial_2_trim.WAV,51.0,54.0,False,0,True,False,False,0,True,0,False,False,0
358,/mnt/class_data/Shelby/One_Minute_Audio/AZ13_Trial_2_trim.WAV,54.0,57.0,False,0,True,False,False,0,False,0,False,False,0
359,/mnt/class_data/Shelby/One_Minute_Audio/AZ13_Trial_2_trim.WAV,57.0,60.0,False,0,True,False,False,0,False,0,False,False,0
400,/mnt/class_data/Shelby/One_Minute_Audio/RC02_Trial_3_trim.WAV,0.0,3.0,False,0,False,False,False,0,False,0,False,False,0
401,/mnt/class_data/Shelby/One_Minute_Audio/RC02_Trial_3_trim.WAV,3.0,6.0,False,0,False,False,False,0,False,0,False,False,0
402,/mnt/class_data/Shelby/One_Minute_Audio/RC02_Trial_3_trim.WAV,6.0,9.0,False,0,False,False,False,0,False,0,False,False,0
403,/mnt/class_data/Shelby/One_Minute_Audio/RC02_Trial_3_trim.WAV,9.0,12.0,True,0,False,False,False,0,False,0,False,False,0
404,/mnt/class_data/Shelby/One_Minute_Audio/RC02_Trial_3_trim.WAV,12.0,15.0,False,0,False,False,False,0,False,0,False,False,0
405,/mnt/class_data/Shelby/One_Minute_Audio/RC02_Trial_3_trim.WAV,15.0,18.0,False,0,False,False,False,0,False,0,False,False,0
406,/mnt/class_data/Shelby/One_Minute_Audio/RC02_Trial_3_trim.WAV,18.0,21.0,False,0,False,False,False,0,False,0,False,False,0
407,/mnt/class_data/Shelby/One_Minute_Audio/RC02_Trial_3_trim.WAV,21.0,24.0,False,0,False,False,False,0,False,0,False,False,0
408,/mnt/class_data/Shelby/One_Minute_Audio/RC02_Trial_3_trim.WAV,24.0,27.0,False,0,False,False,False,0,False,0,False,False,0
409,/mnt/class_data/Shelby/One_Minute_Audio/RC02_Trial_3_trim.WAV,27.0,30.0,False,0,False,False,False,0,False,0,False,False,0
410,/mnt/class_data/Shelby/One_Minute_Audio/RC02_Trial_3_trim.WAV,30.0,33.0,True,0,False,False,False,0,False,0,False,False,0
411,/mnt/class_data/Shelby/One_Minute_Audio/RC02_Trial_3_trim.WAV,33.0,36.0,False,0,False,False,False,0,False,0,False,False,0
412,/mnt/class_data/Shelby/One_Minute_Audio/RC02_Trial_3_trim.WAV,36.0,39.0,False,0,False,False,False,0,False,0,False,False,0
413,/mnt/class_data/Shelby/One_Minute_Audio/RC02_Trial_3_trim.WAV,39.0,42.0,False,0,False,False,False,0,False,0,False,False,0
414,/mnt/class_data/Shelby/One_Minute_Audio/RC02_Trial_3_trim.WAV,42.0,45.0,False,0,False,False,False,0,False,0,False,False,0
415,/mnt/class_data/Shelby/One_Minute_Audio/RC02_Trial_3_trim.WAV,45.0,48.0,False,0,False,False,False,0,True,0,False,False,0
416,/mnt/class_data/Shelby/One_Minute_Audio/RC02_Trial_3_trim.WAV,48.0,51.0,True,0,False,False,False,0,True,1,False,False,0
417,/mnt/class_data/Shelby/One_Minute_Audio/RC02_Trial_3_trim.WAV,51.0,54.0,False,0,False,False,False,0,False,1,False,False,0
418,/mnt/class_data/Shelby/One_Minute_Audio/RC02_Trial_3_trim.WAV,54.0,57.0,False,0,False,False,False,0,True,0,False,False,0
419,/mnt/class_data/Shelby/One_Minute_Audio/RC02_Trial_3_trim.WAV,57.0,60.0,False,0,False,False,False,0,True,1,False,False,0
420,/mnt/class_data/Shelby/One_Minute_Audio/AZ02_Trial_2_trim.WAV,0.0,3.0,False,0,False,False,True,0,False,0,False,False,0
421,/mnt/class_data/Shelby/One_Minute_Audio/AZ02_Trial_2_trim.WAV,3.0,6.0,False,0,False,False,False,0,False,0,False,False,0
422,/mnt/class_data/Shelby/One_Minute_Audio/AZ02_Trial_2_trim.WAV,6.0,9.0,True,0,False,False,False,0,False,0,False,False,0
423,/mnt/class_data/Shelby/One_Minute_Audio/AZ02_Trial_2_trim.WAV,9.0,12.0,True,0,False,False,False,0,False,0,False,False,0
424,/mnt/class_data/Shelby/One_Minute_Audio/AZ02_Trial_2_trim.WAV,12.0,15.0,False,0,False,False,False,0,False,0,False,False,0
425,/mnt/class_data/Shelby/One_Minute_Audio/AZ02_Trial_2_trim.WAV,15.0,18.0,False,0,False,False,False,0,False,0,False,False,0
426,/mnt/class_data/Shelby/One_Minute_Audio/AZ02_Trial_2_trim.WAV,18.0,21.0,False,0,False,False,False,0,False,0,False,False,0
427,/mnt/class_data/Shelby/One_Minute_Audio/AZ02_Trial_2_trim.WAV,21.0,24.0,False,0,False,False,False,0,False,0,False,False,0
428,/mnt/class_data/Shelby/One_Minute_Audio/AZ02_Trial_2_trim.WAV,24.0,27.0,False,0,False,False,False,0,False,0,False,False,0
429,/mnt/class_data/Shelby/One_Minute_Audio/AZ02_Trial_2_trim.WAV,27.0,30.0,False,0,False,False,False,0,False,0,False,False,0
430,/mnt/class_data/Shelby/One_Minute_Audio/AZ02_Trial_2_trim.WAV,30.0,33.0,False,0,False,False,False,0,False,0,False,False,0
431,/mnt/class_data/Shelby/One_Minute_Audio/AZ02_Trial_2_trim.WAV,33.0,36.0,False,0,False,False,False,0,False,0,False,False,0
432,/mnt/class_data/Shelby/One_Minute_Audio/AZ02_Trial_2_trim.WAV,36.0,39.0,False,0,False,False,True,0,False,0,False,False,0
433,/mnt/class_data/Shelby/One_Minute_Audio/AZ02_Trial_2_trim.WAV,39.0,42.0,True,0,False,False,False,0,False,0,False,False,0
434,/mnt/class_data/Shelby/One_Minute_Audio/AZ02_Trial_2_trim.WAV,42.0,45.0,True,0,False,False,False,0,False,0,False,False,0
435,/mnt/class_data/Shelby/One_Minute_Audio/AZ02_Trial_2_trim.WAV,45.0,48.0,False,0,False,False,False,0,False,0,False,False,0
436,/mnt/class_data/Shelby/One_Minute_Audio/AZ02_Trial_2_trim.WAV,48.0,51.0,True,0,False,False,False,0,False,0,False,False,0
437,/mnt/class_data/Shelby/One_Minute_Audio/AZ02_Trial_2_trim.WAV,51.0,54.0,False,0,False,False,False,0,False,0,False,False,0
438,/mnt/class_data/Shelby/One_Minute_Audio/AZ02_Trial_2_trim.WAV,54.0,57.0,False,0,False,False,False,0,False,0,False,False,0
439,/mnt/class_data/Shelby/One_Minute_Audio/AZ02_Trial_2_trim.WAV,57.0,60.0,False,0,False,False,False,0,False,0,False,False,0
440,/mnt/class_data/Shelby/One_Minute_Audio/SL26_Trial_1_trim.WAV,0.0,3.0,False,0,False,False,False,0,False,0,False,False,0
441,/mnt/class_data/Shelby/One_Minute_Audio/SL26_Trial_1_trim.WAV,3.0,6.0,False,0,False,False,False,0,False,0,False,False,0
442,/mnt/class_data/Shelby/One_Minute_Audio/SL26_Trial_1_trim.WAV,6.0,9.0,False,0,False,False,False,0,False,0,False,False,0
443,/mnt/class_data/Shelby/One_Minute_Audio/SL26_Trial_1_trim.WAV,9.0,12.0,False,0,False,False,False,0,False,0,False,False,0
444,/mnt/class_data/Shelby/One_Minute_Audio/SL26_Trial_1_trim.WAV,12.0,15.0,False,0,False,False,False,0,False,0,False,False,0
445,/mnt/class_data/Shelby/One_Minute_Audio/SL26_Trial_1_trim.WAV,15.0,18.0,False,0,False,False,False,0,False,0,False,False,0
446,/mnt/class_data/Shelby/One_Minute_Audio/SL26_Trial_1_trim.WAV,18.0,21.0,False,0,False,False,False,0,False,0,False,False,0
447,/mnt/class_data/Shelby/One_Minute_Audio/SL26_Trial_1_trim.WAV,21.0,24.0,False,0,False,False,False,0,False,0,False,False,0
448,/mnt/class_data/Shelby/One_Minute_Audio/SL26_Trial_1_trim.WAV,24.0,27.0,False,0,False,False,False,0,False,0,False,False,0
449,/mnt/class_data/Shelby/One_Minute_Audio/SL26_Trial_1_trim.WAV,27.0,30.0,False,0,False,False,False,0,False,0,False,False,0
450,/mnt/class_data/Shelby/One_Minute_Audio/SL26_Trial_1_trim.WAV,30.0,33.0,False,0,False,False,False,0,False,0,False,False,0
451,/mnt/class_data/Shelby/One_Minute_Audio/SL26_Trial_1_trim.WAV,33.0,36.0,False,0,False,False,False,0,False,0,False,False,0
452,/mnt/class_data/Shelby/One_Minute_Audio/SL26_Trial_1_trim.WAV,36.0,39.0,False,0,False,False,False,0,False,0,False,False,0
453,/mnt/class_data/Shelby/One_Minute_Audio/SL26_Trial_1_trim.WAV,39.0,42.0,False,0,False,False,False,0,False,0,False,False,0
454,/mnt/class_data/Shelby/One_Minute_Audio/SL26_Trial_1_trim.WAV,42.0,45.0,False,0,False,False,False,0,False,0,False,False,0
455,/mnt/class_data/Shelby/One_Minute_Audio/SL26_Trial_1_trim.WAV,45.0,48.0,False,0,False,False,False,0,False,0,False,False,0
456,/mnt/class_data/Shelby/One_Minute_Audio/SL26_Trial_1_trim.WAV,48.0,51.0,False,0,False,False,False,0,False,0,False,False,0
457,/mnt/class_data/Shelby/One_Minute_Audio/SL26_Trial_1_trim.WAV,51.0,54.0,False,0,False,False,False,0,False,0,False,False,0
458,/mnt/class_data/Shelby/One_Minute_Audio/SL26_Trial_1_trim.WAV,54.0,57.0,False,0,False,False,False,0,False,0,False,False,0
459,/mnt/class_data/Shelby/One_Minute_Audio/SL26_Trial_1_trim.WAV,57.0,60.0,False,0,True,False,False,0,False,0,False,False,0
460,/mnt/class_data/Shelby/One_Minute_Audio/AZ08_Trial_1_trim.WAV,0.0,3.0,False,0,False,False,False,1,False,0,False,False,0
461,/mnt/class_data/Shelby/One_Minute_Audio/AZ08_Trial_1_trim.WAV,3.0,6.0,True,0,False,False,False,1,False,0,False,False,0
462,/mnt/class_data/Shelby/One_Minute_Audio/AZ08_Trial_1_trim.WAV,6.0,9.0,True,0,False,False,False,1,False,0,False,False,0
463,/mnt/class_data/Shelby/One_Minute_Audio/AZ08_Trial_1_trim.WAV,9.0,12.0,True,0,False,False,False,1,False,0,False,False,0
464,/mnt/class_data/Shelby/One_Minute_Audio/AZ08_Trial_1_trim.WAV,12.0,15.0,False,0,False,False,False,1,False,0,False,False,0
465,/mnt/class_data/Shelby/One_Minute_Audio/AZ08_Trial_1_trim.WAV,15.0,18.0,False,0,False,False,False,1,False,0,False,False,0
466,/mnt/class_data/Shelby/One_Minute_Audio/AZ08_Trial_1_trim.WAV,18.0,21.0,False,0,False,False,False,1,False,0,False,False,0
467,/mnt/class_data/Shelby/One_Minute_Audio/AZ08_Trial_1_trim.WAV,21.0,24.0,False,0,False,False,False,1,False,0,False,False,0
468,/mnt/class_data/Shelby/One_Minute_Audio/AZ08_Trial_1_trim.WAV,24.0,27.0,False,0,False,False,False,1,False,0,False,False,0
469,/mnt/class_data/Shelby/One_Minute_Audio/AZ08_Trial_1_trim.WAV,27.0,30.0,False,0,False,False,False,1,False,0,False,False,0
470,/mnt/class_data/Shelby/One_Minute_Audio/AZ08_Trial_1_trim.WAV,30.0,33.0,False,0,False,False,False,1,False,0,False,False,0
471,/mnt/class_data/Shelby/One_Minute_Audio/AZ08_Trial_1_trim.WAV,33.0,36.0,False,0,False,False,False,1,False,0,False,False,0
472,/mnt/class_data/Shelby/One_Minute_Audio/AZ08_Trial_1_trim.WAV,36.0,39.0,False,0,False,False,False,1,False,0,False,False,0
473,/mnt/class_data/Shelby/One_Minute_Audio/AZ08_Trial_1_trim.WAV,39.0,42.0,False,0,False,False,False,1,False,0,False,False,0
474,/mnt/class_data/Shelby/One_Minute_Audio/AZ08_Trial_1_trim.WAV,42.0,45.0,False,0,False,False,False,1,False,0,False,False,0
475,/mnt/class_data/Shelby/One_Minute_Audio/AZ08_Trial_1_trim.WAV,45.0,48.0,False,0,False,False,False,1,False,0,False,False,0
476,/mnt/class_data/Shelby/One_Minute_Audio/AZ08_Trial_1_trim.WAV,48.0,51.0,False,0,False,False,False,1,False,0,False,False,0
477,/mnt/class_data/Shelby/One_Minute_Audio/AZ08_Trial_1_trim.WAV,51.0,54.0,False,0,False,False,False,1,False,0,False,False,0
478,/mnt/class_data/Shelby/One_Minute_Audio/AZ08_Trial_1_trim.WAV,54.0,57.0,False,0,False,False,False,1,False,0,False,False,0
479,/mnt/class_data/Shelby/One_Minute_Audio/AZ08_Trial_1_trim.WAV,57.0,60.0,False,0,False,False,False,1,False,0,False,False,0
480,/mnt/class_data/Shelby/One_Minute_Audio/SL10_Trial_1_trim.WAV,0.0,3.0,True,0,False,False,False,0,True,0,False,False,0
481,/mnt/class_data/Shelby/One_Minute_Audio/SL10_Trial_1_trim.WAV,3.0,6.0,True,0,False,False,False,0,False,0,False,False,0
482,/mnt/class_data/Shelby/One_Minute_Audio/SL10_Trial_1_trim.WAV,6.0,9.0,True,0,False,False,False,0,False,0,False,False,0
483,/mnt/class_data/Shelby/One_Minute_Audio/SL10_Trial_1_trim.WAV,9.0,12.0,False,0,False,False,False,0,False,0,False,False,0
484,/mnt/class_data/Shelby/One_Minute_Audio/SL10_Trial_1_trim.WAV,12.0,15.0,True,0,False,False,False,0,False,0,False,False,0
485,/mnt/class_data/Shelby/One_Minute_Audio/SL10_Trial_1_trim.WAV,15.0,18.0,True,0,False,False,False,0,False,0,False,False,0
486,/mnt/class_data/Shelby/One_Minute_Audio/SL10_Trial_1_trim.WAV,18.0,21.0,False,0,False,False,False,0,False,0,False,False,0
487,/mnt/class_data/Shelby/One_Minute_Audio/SL10_Trial_1_trim.WAV,21.0,24.0,True,0,False,False,False,0,False,0,False,False,0
488,/mnt/class_data/Shelby/One_Minute_Audio/SL10_Trial_1_trim.WAV,24.0,27.0,True,0,False,False,False,0,False,0,False,False,0
489,/mnt/class_data/Shelby/One_Minute_Audio/SL10_Trial_1_trim.WAV,27.0,30.0,True,0,False,False,False,0,False,0,False,False,0
490,/mnt/class_data/Shelby/One_Minute_Audio/SL10_Trial_1_trim.WAV,30.0,33.0,True,0,False,False,False,0,False,0,False,False,0
491,/mnt/class_data/Shelby/One_Minute_Audio/SL10_Trial_1_trim.WAV,33.0,36.0,True,0,False,False,False,0,False,0,False,False,0
492,/mnt/class_data/Shelby/One_Minute_Audio/SL10_Trial_1_trim.WAV,36.0,39.0,True,0,False,False,False,0,False,0,False,False,0
493,/mnt/class_data/Shelby/One_Minute_Audio/SL10_Trial_1_trim.WAV,39.0,42.0,True,0,False,False,False,0,False,0,False,False,0
494,/mnt/class_data/Shelby/One_Minute_Audio/SL10_Trial_1_trim.WAV,42.0,45.0,True,0,False,False,False,0,False,0,False,False,0
495,/mnt/class_data/Shelby/One_Minute_Audio/SL10_Trial_1_trim.WAV,45.0,48.0,True,0,False,False,False,0,False,0,False,False,0
496,/mnt/class_data/Shelby/One_Minute_Audio/SL10_Trial_1_trim.WAV,48.0,51.0,True,0,False,False,False,0,False,0,False,False,0
497,/mnt/class_data/Shelby/One_Minute_Audio/SL10_Trial_1_trim.WAV,51.0,54.0,True,0,False,False,False,0,False,0,False,False,0
498,/mnt/class_data/Shelby/One_Minute_Audio/SL10_Trial_1_trim.WAV,54.0,57.0,True,0,False,False,False,0,False,0,False,False,0
499,/mnt/class_data/Shelby/One_Minute_Audio/SL10_Trial_1_trim.WAV,57.0,60.0,True,0,False,False,False,0,False,0,False,False,0
500,/mnt/class_data/Shelby/One_Minute_Audio/SL36_Trial_3_trim.WAV,0.0,3.0,True,0,False,False,False,0,False,0,False,False,0
501,/mnt/class_data/Shelby/One_Minute_Audio/SL36_Trial_3_trim.WAV,3.0,6.0,True,0,False,False,False,0,False,0,False,False,0
502,/mnt/class_data/Shelby/One_Minute_Audio/SL36_Trial_3_trim.WAV,6.0,9.0,False,0,False,False,False,0,False,0,False,False,0
503,/mnt/class_data/Shelby/One_Minute_Audio/SL36_Trial_3_trim.WAV,9.0,12.0,True,0,False,False,False,0,False,0,False,False,0
504,/mnt/class_data/Shelby/One_Minute_Audio/SL36_Trial_3_trim.WAV,12.0,15.0,False,0,False,False,False,0,False,0,False,False,0
505,/mnt/class_data/Shelby/One_Minute_Audio/SL36_Trial_3_trim.WAV,15.0,18.0,True,0,False,False,False,0,False,0,False,False,0
506,/mnt/class_data/Shelby/One_Minute_Audio/SL36_Trial_3_trim.WAV,18.0,21.0,False,0,True,False,False,0,False,0,False,False,0
507,/mnt/class_data/Shelby/One_Minute_Audio/SL36_Trial_3_trim.WAV,21.0,24.0,False,0,True,False,False,0,False,0,False,False,0
508,/mnt/class_data/Shelby/One_Minute_Audio/SL36_Trial_3_trim.WAV,24.0,27.0,False,0,True,False,False,0,False,0,False,False,0
509,/mnt/class_data/Shelby/One_Minute_Audio/SL36_Trial_3_trim.WAV,27.0,30.0,False,0,True,False,False,0,False,0,False,False,0
510,/mnt/class_data/Shelby/One_Minute_Audio/SL36_Trial_3_trim.WAV,30.0,33.0,False,0,True,False,False,0,False,0,False,False,0
511,/mnt/class_data/Shelby/One_Minute_Audio/SL36_Trial_3_trim.WAV,33.0,36.0,False,0,True,False,False,0,False,0,False,False,0
512,/mnt/class_data/Shelby/One_Minute_Audio/SL36_Trial_3_trim.WAV,36.0,39.0,False,0,True,False,False,0,False,0,False,False,0
513,/mnt/class_data/Shelby/One_Minute_Audio/SL36_Trial_3_trim.WAV,39.0,42.0,False,0,True,False,False,0,False,0,False,False,0
514,/mnt/class_data/Shelby/One_Minute_Audio/SL36_Trial_3_trim.WAV,42.0,45.0,False,0,True,False,False,0,False,0,False,False,0
515,/mnt/class_data/Shelby/One_Minute_Audio/SL36_Trial_3_trim.WAV,45.0,48.0,False,0,True,False,False,0,False,0,False,False,0
516,/mnt/class_data/Shelby/One_Minute_Audio/SL36_Trial_3_trim.WAV,48.0,51.0,False,0,True,False,False,0,False,0,False,False,0
517,/mnt/class_data/Shelby/One_Minute_Audio/SL36_Trial_3_trim.WAV,51.0,54.0,False,0,True,False,False,0,False,0,False,False,0
518,/mnt/class_data/Shelby/One_Minute_Audio/SL36_Trial_3_trim.WAV,54.0,57.0,False,0,True,False,False,0,False,0,False,False,0
519,/mnt/class_data/Shelby/One_Minute_Audio/SL36_Trial_3_trim.WAV,57.0,60.0,False,0,True,False,False,0,False,0,False,False,0
520,/mnt/class_data/Shelby/One_Minute_Audio/SL51_Trial_3_trim.WAV,0.0,3.0,False,0,True,False,False,0,False,0,False,False,0
