Selection,View,Channel,begin_time_s,end_time_s,low_freq_hz,high_freq_hz,delta_time_s,call_type,selection_fpath,file_id,channel_is_one,NestID,Site,Date,Time,Model,Stage,NestAge,NestlingAge,Trial,Weather,wav_fpath,wav_fname,has_wav,has_metadata
16,Spectrogram 1,1,52.56801154,53.31656356,3297.7,21709.9,0.7486,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ02 Trial 1_trim.Table.1.selections.txt,AZ02_Trial_1_trim,True,AZ02,Sheep Center,5/13/2025,11:12:00,Cowbird,Nestling,12,2.0,1,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ02 Trial 1_trim.WAV,AZ02 Trial 1_trim.WAV,True,True
57,Spectrogram 1,1,53.80769801,54.32253922,3817.1,6536.8,0.5148,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ02 Trial 1_trim.Table.1.selections.txt,AZ02_Trial_1_trim,True,AZ02,Sheep Center,5/13/2025,11:12:00,Cowbird,Nestling,12,2.0,1,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ02 Trial 1_trim.WAV,AZ02 Trial 1_trim.WAV,True,True
17,Spectrogram 1,1,54.32253733,55.02366976,3664.1,22442.7,0.7011,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ02 Trial 1_trim.Table.1.selections.txt,AZ02_Trial_1_trim,True,AZ02,Sheep Center,5/13/2025,11:12:00,Cowbird,Nestling,12,2.0,1,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ02 Trial 1_trim.WAV,AZ02 Trial 1_trim.WAV,True,True
18,Spectrogram 1,1,56.26335389,56.92045384,3755.7,22351.1,0.6571,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ02 Trial 1_trim.Table.1.selections.txt,AZ02_Trial_1_trim,True,AZ02,Sheep Center,5/13/2025,11:12:00,Cowbird,Nestling,12,2.0,1,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ02 Trial 1_trim.WAV,AZ02 Trial 1_trim.WAV,True,True
58,Spectrogram 1,1,57.42513597,57.94336429,3960.2,6584.5,0.5182,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ02 Trial 1_trim.Table.1.selections.txt,AZ02_Trial_1_trim,True,AZ02,Sheep Center,5/13/2025,11:12:00,Cowbird,Nestling,12,2.0,1,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ02 Trial 1_trim.WAV,AZ02 Trial 1_trim.WAV,True,True
19,Spectrogram 1,1,57.97723316,58.79352744,3880.5,22692.4,0.8163,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ02 Trial 1_trim.Table.1.selections.txt,AZ02_Trial_1_trim,True,AZ02,Sheep Center,5/13/2025,11:12:00,Cowbird,Nestling,12,2.0,1,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ02 Trial 1_trim.WAV,AZ02 Trial 1_trim.WAV,True,True
59,Spectrogram 1,1,59.98579476,60.40918391,2194.8,19753.5,0.4234,B,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ02 Trial 1_trim.Table.1.selections.txt,AZ02_Trial_1_trim,True,AZ02,Sheep Center,5/13/2025,11:12:00,Cowbird,Nestling,12,2.0,1,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ02 Trial 1_trim.WAV,AZ02 Trial 1_trim.WAV,True,True
17,Spectrogram 1,1,0.766266064,1.132741138,4734.694,7918.367,0.3665,K,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ02 Trial 2_trim.Table.1.selections.txt,AZ02_Trial_2_trim,True,AZ02,Sheep Center,5/13/2025,12:01:00,SongSparrow,Nestling,12,2.0,2,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ02 Trial 2_trim.WAV,AZ02 Trial 2_trim.WAV,True,True
16,Spectrogram 1,1,1.199372969,1.657466812,4326.531,7836.735,0.4581,K,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ02 Trial 2_trim.Table.1.selections.txt,AZ02_Trial_2_trim,True,AZ02,Sheep Center,5/13/2025,12:01:00,SongSparrow,Nestling,12,2.0,2,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ02 Trial 2_trim.WAV,AZ02 Trial 2_trim.WAV,True,True
1,Spectrogram 1,1,6.879607474,7.343667662,3838.313,6875.22,0.4641,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ02 Trial 2_trim.Table.1.selections.txt,AZ02_Trial_2_trim,True,AZ02,Sheep Center,5/13/2025,12:01:00,SongSparrow,Nestling,12,2.0,2,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ02 Trial 2_trim.WAV,AZ02 Trial 2_trim.WAV,True,True
3,Spectrogram 1,1,10.42976018,10.86672196,3796.134,6664.323,0.437,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ02 Trial 2_trim.Table.1.selections.txt,AZ02_Trial_2_trim,True,AZ02,Sheep Center,5/13/2025,12:01:00,SongSparrow,Nestling,12,2.0,2,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ02 Trial 2_trim.WAV,AZ02 Trial 2_trim.WAV,True,True
18,Spectrogram 1,1,36.02994313,36.42140514,4000.0,7265.306,0.3915,K,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ02 Trial 2_trim.Table.1.selections.txt,AZ02_Trial_2_trim,True,AZ02,Sheep Center,5/13/2025,12:01:00,SongSparrow,Nestling,12,2.0,2,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ02 Trial 2_trim.WAV,AZ02 Trial 2_trim.WAV,True,True
4,Spectrogram 1,1,39.23537259,39.72314389,3711.775,6959.578,0.4878,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ02 Trial 2_trim.Table.1.selections.txt,AZ02_Trial_2_trim,True,AZ02,Sheep Center,5/13/2025,12:01:00,SongSparrow,Nestling,12,2.0,2,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ02 Trial 2_trim.WAV,AZ02 Trial 2_trim.WAV,True,True
5,Spectrogram 1,1,44.59747184,45.01749712,3796.134,7634.446,0.42,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ02 Trial 2_trim.Table.1.selections.txt,AZ02_Trial_2_trim,True,AZ02,Sheep Center,5/13/2025,12:01:00,SongSparrow,Nestling,12,2.0,2,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ02 Trial 2_trim.WAV,AZ02 Trial 2_trim.WAV,True,True
6,Spectrogram 1,1,49.07887215,49.49551013,3922.671,6664.323,0.4166,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ02 Trial 2_trim.Table.1.selections.txt,AZ02_Trial_2_trim,True,AZ02,Sheep Center,5/13/2025,12:01:00,SongSparrow,Nestling,12,2.0,2,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ02 Trial 2_trim.WAV,AZ02 Trial 2_trim.WAV,True,True
7,Spectrogram 1,1,60.81421178,61.35617989,3964.851,6706.503,0.542,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ02 Trial 2_trim.Table.1.selections.txt,AZ02_Trial_2_trim,True,AZ02,Sheep Center,5/13/2025,12:01:00,SongSparrow,Nestling,12,2.0,2,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ02 Trial 2_trim.WAV,AZ02 Trial 2_trim.WAV,True,True
8,Spectrogram 1,1,69.45182956,69.60425809,843.585,12991.213,0.1524,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ02 Trial 2_trim.Table.1.selections.txt,AZ02_Trial_2_trim,True,AZ02,Sheep Center,5/13/2025,12:01:00,SongSparrow,Nestling,12,2.0,2,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ02 Trial 2_trim.WAV,AZ02 Trial 2_trim.WAV,True,True
9,Spectrogram 1,1,70.48156896,70.62383559,927.944,16407.733,0.1423,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ02 Trial 2_trim.Table.1.selections.txt,AZ02_Trial_2_trim,True,AZ02,Sheep Center,5/13/2025,12:01:00,SongSparrow,Nestling,12,2.0,2,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ02 Trial 2_trim.WAV,AZ02 Trial 2_trim.WAV,True,True
10,Spectrogram 1,1,71.05402277,71.16580369,674.868,17293.497,0.1118,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ02 Trial 2_trim.Table.1.selections.txt,AZ02_Trial_2_trim,True,AZ02,Sheep Center,5/13/2025,12:01:00,SongSparrow,Nestling,12,2.0,2,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ02 Trial 2_trim.WAV,AZ02 Trial 2_trim.WAV,True,True
11,Spectrogram 1,1,71.85342572,72.02617805,1391.916,10080.844,0.1728,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ02 Trial 2_trim.Table.1.selections.txt,AZ02_Trial_2_trim,True,AZ02,Sheep Center,5/13/2025,12:01:00,SongSparrow,Nestling,12,2.0,2,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ02 Trial 2_trim.WAV,AZ02 Trial 2_trim.WAV,True,True
12,Spectrogram 1,1,72.83913038,73.01865732,1729.35,6073.814,0.1795,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ02 Trial 2_trim.Table.1.selections.txt,AZ02_Trial_2_trim,True,AZ02,Sheep Center,5/13/2025,12:01:00,SongSparrow,Nestling,12,2.0,2,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ02 Trial 2_trim.WAV,AZ02 Trial 2_trim.WAV,True,True
13,Spectrogram 1,1,78.97014484,79.05144005,1813.708,4513.181,0.0813,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ02 Trial 2_trim.Table.1.selections.txt,AZ02_Trial_2_trim,True,AZ02,Sheep Center,5/13/2025,12:01:00,SongSparrow,Nestling,12,2.0,2,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ02 Trial 2_trim.WAV,AZ02 Trial 2_trim.WAV,True,True
14,Spectrogram 1,1,79.99310963,80.09811595,1265.378,5652.021,0.105,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ02 Trial 2_trim.Table.1.selections.txt,AZ02_Trial_2_trim,True,AZ02,Sheep Center,5/13/2025,12:01:00,SongSparrow,Nestling,12,2.0,2,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ02 Trial 2_trim.WAV,AZ02 Trial 2_trim.WAV,True,True
15,Spectrogram 1,1,81.01946173,81.13124265,1265.378,5272.408,0.1118,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ02 Trial 2_trim.Table.1.selections.txt,AZ02_Trial_2_trim,True,AZ02,Sheep Center,5/13/2025,12:01:00,SongSparrow,Nestling,12,2.0,2,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ02 Trial 2_trim.WAV,AZ02 Trial 2_trim.WAV,True,True
1,Spectrogram 1,1,0.205974875,0.833479728,4091.388,21595.782,0.6275,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ02 Trial 3_trim.Table.1.selections.txt,AZ02_Trial_3_trim,True,AZ02,Sheep Center,5/14/2025,11:26:00,ScrubJay,Nestling,13,3.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ02 Trial 3_trim.WAV,AZ02 Trial 3_trim.WAV,True,True
21,Spectrogram 1,1,1.690910023,1.863354104,1181.019,17841.828,0.1724,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ02 Trial 3_trim.Table.1.selections.txt,AZ02_Trial_3_trim,True,AZ02,Sheep Center,5/14/2025,11:26:00,ScrubJay,Nestling,13,3.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ02 Trial 3_trim.WAV,AZ02 Trial 3_trim.WAV,True,True
2,Spectrogram 1,1,3.242906757,3.860831383,3838.313,21764.499,0.6179,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ02 Trial 3_trim.Table.1.selections.txt,AZ02_Trial_3_trim,True,AZ02,Sheep Center,5/14/2025,11:26:00,ScrubJay,Nestling,13,3.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ02 Trial 3_trim.WAV,AZ02 Trial 3_trim.WAV,True,True
22,Spectrogram 1,1,5.293075283,5.503840272,1223.199,17926.186,0.2108,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ02 Trial 3_trim.Table.1.selections.txt,AZ02_Trial_3_trim,True,AZ02,Sheep Center,5/14/2025,11:26:00,ScrubJay,Nestling,13,3.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ02 Trial 3_trim.WAV,AZ02 Trial 3_trim.WAV,True,True
3,Spectrogram 1,1,7.194752208,7.803096607,4133.568,21848.858,0.6083,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ02 Trial 3_trim.Table.1.selections.txt,AZ02_Trial_3_trim,True,AZ02,Sheep Center,5/14/2025,11:26:00,ScrubJay,Nestling,13,3.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ02 Trial 3_trim.WAV,AZ02 Trial 3_trim.WAV,True,True
23,Spectrogram 1,1,9.192454692,9.33136798,1476.274,17420.035,0.1389,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ02 Trial 3_trim.Table.1.selections.txt,AZ02_Trial_3_trim,True,AZ02,Sheep Center,5/14/2025,11:26:00,ScrubJay,Nestling,13,3.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ02 Trial 3_trim.WAV,AZ02 Trial 3_trim.WAV,True,True
4,Spectrogram 1,1,10.68674486,11.453163,3880.492,20920.914,0.7664,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ02 Trial 3_trim.Table.1.selections.txt,AZ02_Trial_3_trim,True,AZ02,Sheep Center,5/14/2025,11:26:00,ScrubJay,Nestling,13,3.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ02 Trial 3_trim.WAV,AZ02 Trial 3_trim.WAV,True,True
24,Spectrogram 1,1,12.40183066,12.58864508,1265.378,17420.035,0.1868,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ02 Trial 3_trim.Table.1.selections.txt,AZ02_Trial_3_trim,True,AZ02,Sheep Center,5/14/2025,11:26:00,ScrubJay,Nestling,13,3.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ02 Trial 3_trim.WAV,AZ02 Trial 3_trim.WAV,True,True
25,Spectrogram 1,1,15.20404923,15.40044388,1096.661,17504.394,0.1964,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ02 Trial 3_trim.Table.1.selections.txt,AZ02_Trial_3_trim,True,AZ02,Sheep Center,5/14/2025,11:26:00,ScrubJay,Nestling,13,3.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ02 Trial 3_trim.WAV,AZ02 Trial 3_trim.WAV,True,True
5,Spectrogram 1,1,16.17142795,16.7270811,4049.209,22017.575,0.5557,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ02 Trial 3_trim.Table.1.selections.txt,AZ02_Trial_3_trim,True,AZ02,Sheep Center,5/14/2025,11:26:00,ScrubJay,Nestling,13,3.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ02 Trial 3_trim.WAV,AZ02 Trial 3_trim.WAV,True,True
26,Spectrogram 1,1,18.03500623,18.22661077,1434.095,17968.366,0.1916,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ02 Trial 3_trim.Table.1.selections.txt,AZ02_Trial_3_trim,True,AZ02,Sheep Center,5/14/2025,11:26:00,ScrubJay,Nestling,13,3.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ02 Trial 3_trim.WAV,AZ02 Trial 3_trim.WAV,True,True
6,Spectrogram 1,1,18.95927394,19.53408754,4007.03,21975.395,0.5748,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ02 Trial 3_trim.Table.1.selections.txt,AZ02_Trial_3_trim,True,AZ02,Sheep Center,5/14/2025,11:26:00,ScrubJay,Nestling,13,3.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ02 Trial 3_trim.WAV,AZ02 Trial 3_trim.WAV,True,True
7,Spectrogram 1,1,21.94830562,22.41773673,3964.851,21595.782,0.4694,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ02 Trial 3_trim.Table.1.selections.txt,AZ02_Trial_3_trim,True,AZ02,Sheep Center,5/14/2025,11:26:00,ScrubJay,Nestling,13,3.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ02 Trial 3_trim.WAV,AZ02 Trial 3_trim.WAV,True,True
27,Spectrogram 1,1,22.23593613,22.31736806,759.227,4344.464,0.0814,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ02 Trial 3_trim.Table.1.selections.txt,AZ02_Trial_3_trim,True,AZ02,Sheep Center,5/14/2025,11:26:00,ScrubJay,Nestling,13,3.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ02 Trial 3_trim.WAV,AZ02 Trial 3_trim.WAV,True,True
28,Spectrogram 1,1,22.36526919,22.45149123,801.406,6073.814,0.0862,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ02 Trial 3_trim.Table.1.selections.txt,AZ02_Trial_3_trim,True,AZ02,Sheep Center,5/14/2025,11:26:00,ScrubJay,Nestling,13,3.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ02 Trial 3_trim.WAV,AZ02 Trial 3_trim.WAV,True,True
29,Spectrogram 1,1,22.50418248,22.65267599,590.51,6959.578,0.1485,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ02 Trial 3_trim.Table.1.selections.txt,AZ02_Trial_3_trim,True,AZ02,Sheep Center,5/14/2025,11:26:00,ScrubJay,Nestling,13,3.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ02 Trial 3_trim.WAV,AZ02 Trial 3_trim.WAV,True,True
30,Spectrogram 1,1,23.40951414,23.5388472,843.585,17166.96,0.1293,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ02 Trial 3_trim.Table.1.selections.txt,AZ02_Trial_3_trim,True,AZ02,Sheep Center,5/14/2025,11:26:00,ScrubJay,Nestling,13,3.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ02 Trial 3_trim.WAV,AZ02 Trial 3_trim.WAV,True,True
31,Spectrogram 1,1,23.5388472,23.65860003,885.764,6917.399,0.1198,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ02 Trial 3_trim.Table.1.selections.txt,AZ02_Trial_3_trim,True,AZ02,Sheep Center,5/14/2025,11:26:00,ScrubJay,Nestling,13,3.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ02 Trial 3_trim.WAV,AZ02 Trial 3_trim.WAV,True,True
8,Spectrogram 1,1,24.30983151,24.89422534,4007.03,21637.961,0.5844,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ02 Trial 3_trim.Table.1.selections.txt,AZ02_Trial_3_trim,True,AZ02,Sheep Center,5/14/2025,11:26:00,ScrubJay,Nestling,13,3.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ02 Trial 3_trim.WAV,AZ02 Trial 3_trim.WAV,True,True
32,Spectrogram 1,1,25.32556116,25.4501041,548.33,9448.155,0.1245,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ02 Trial 3_trim.Table.1.selections.txt,AZ02_Trial_3_trim,True,AZ02,Sheep Center,5/14/2025,11:26:00,ScrubJay,Nestling,13,3.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ02 Trial 3_trim.WAV,AZ02 Trial 3_trim.WAV,True,True
33,Spectrogram 1,1,25.93869567,26.04886828,717.047,6664.323,0.1102,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ02 Trial 3_trim.Table.1.selections.txt,AZ02_Trial_3_trim,True,AZ02,Sheep Center,5/14/2025,11:26:00,ScrubJay,Nestling,13,3.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ02 Trial 3_trim.WAV,AZ02 Trial 3_trim.WAV,True,True
9,Spectrogram 1,1,25.99116334,26.57076706,4091.388,22186.292,0.5796,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ02 Trial 3_trim.Table.1.selections.txt,AZ02_Trial_3_trim,True,AZ02,Sheep Center,5/14/2025,11:26:00,ScrubJay,Nestling,13,3.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ02 Trial 3_trim.WAV,AZ02 Trial 3_trim.WAV,True,True
10,Spectrogram 1,1,27.58148098,28.39101015,3922.671,21469.244,0.8095,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ02 Trial 3_trim.Table.1.selections.txt,AZ02_Trial_3_trim,True,AZ02,Sheep Center,5/14/2025,11:26:00,ScrubJay,Nestling,13,3.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ02 Trial 3_trim.WAV,AZ02 Trial 3_trim.WAV,True,True
11,Spectrogram 1,1,29.01372489,29.6987111,4133.568,19908.612,0.685,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ02 Trial 3_trim.Table.1.selections.txt,AZ02_Trial_3_trim,True,AZ02,Sheep Center,5/14/2025,11:26:00,ScrubJay,Nestling,13,3.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ02 Trial 3_trim.WAV,AZ02 Trial 3_trim.WAV,True,True
34,Spectrogram 1,1,31.01142889,31.15513229,1181.019,15817.223,0.1437,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ02 Trial 3_trim.Table.1.selections.txt,AZ02_Trial_3_trim,True,AZ02,Sheep Center,5/14/2025,11:26:00,ScrubJay,Nestling,13,3.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ02 Trial 3_trim.WAV,AZ02 Trial 3_trim.WAV,True,True
12,Spectrogram 1,1,33.01347313,33.8277924,4049.209,20794.376,0.8143,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ02 Trial 3_trim.Table.1.selections.txt,AZ02_Trial_3_trim,True,AZ02,Sheep Center,5/14/2025,11:26:00,ScrubJay,Nestling,13,3.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ02 Trial 3_trim.WAV,AZ02 Trial 3_trim.WAV,True,True
35,Spectrogram 1,1,34.4794725,34.60401545,759.227,10291.74,0.1245,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ02 Trial 3_trim.Table.1.selections.txt,AZ02_Trial_3_trim,True,AZ02,Sheep Center,5/14/2025,11:26:00,ScrubJay,Nestling,13,3.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ02 Trial 3_trim.WAV,AZ02 Trial 3_trim.WAV,True,True
